gene_name,Gene,Weight,Abs Weight
AC005695.2,AC005695.2,0.005927294115139776,0.005927294115139776
TCF4-AS1,TCF4-AS1,0.005925174225013013,0.005925174225013013
AF127577.2,AF127577.2,0.005924845691029673,0.005924845691029673
LINC00635,LINC00635,0.005921574782583127,0.005921574782583127
RBM8B,RBM8B,-0.005921543675886239,0.005921543675886239
FHDC1,FHDC1,-0.005920758085986387,0.005920758085986387
XIAPP2,XIAPP2,0.005920114252071782,0.005920114252071782
AC002056.1,AC002056.1,-0.005919916931340362,0.005919916931340362
AC002381.1,AC002381.1,0.00591842663416166,0.00591842663416166
AC078864.1,AC078864.1,-0.0059181033957916,0.0059181033957916
AC004672.2,AC004672.2,0.005917932925017385,0.005917932925017385
RNU1-88P,RNU1-88P,0.0059177375909253,0.0059177375909253
AC139451.1,AC139451.1,0.005912303019669111,0.005912303019669111
AC107896.1,AC107896.1,0.005912007078950231,0.005912007078950231
AC109597.1,AC109597.1,0.005911761661685296,0.005911761661685296
PTCHD3P3,PTCHD3P3,0.005910596399701178,0.005910596399701178
EIF2S2P5,EIF2S2P5,0.005910538111009843,0.005910538111009843
H2AW,H2AW,-0.005909834302120127,0.005909834302120127
AC009141.1,AC009141.1,0.005909672441279323,0.005909672441279323
AC003965.1,AC003965.1,-0.005907553948444249,0.005907553948444249
FSTL4,FSTL4,-0.005906599696708157,0.005906599696708157
DOK7,DOK7,-0.005905216669364473,0.005905216669364473
YBX1P7,YBX1P7,0.005902106429499171,0.005902106429499171
LINC02130,LINC02130,-0.005901618528816978,0.005901618528816978
AC005476.1,AC005476.1,0.005899346389453006,0.005899346389453006
RNU5D-1,RNU5D-1,0.005897819285686205,0.005897819285686205
AP005131.5,AP005131.5,0.005895654452541516,0.005895654452541516
AC103987.1,AC103987.1,0.005892467404568134,0.005892467404568134
RRAS2P1,RRAS2P1,0.005889914096716944,0.005889914096716944
ABALON,ABALON,0.005887876077844722,0.005887876077844722
CAPN9,CAPN9,-0.0058854448956619215,0.0058854448956619215
SBK2,SBK2,-0.005883919692151135,0.005883919692151135
H2AC11,H2AC11,-0.0058808526347814295,0.0058808526347814295
CRIP1P2,CRIP1P2,-0.005876958356241272,0.005876958356241272
SLC20A1,SLC20A1,-0.005873433839651227,0.005873433839651227
AC005183.1,AC005183.1,0.005872441973425616,0.005872441973425616
AC096887.2,AC096887.2,-0.005868313591592757,0.005868313591592757
KLHL34,KLHL34,0.0058648766093816855,0.0058648766093816855
AC023090.1,AC023090.1,0.005864726656886386,0.005864726656886386
RNVU1-33,RNVU1-33,0.005864134664226599,0.005864134664226599
AP000919.2,AP000919.2,0.005863730834684443,0.005863730834684443
AC055733.3,AC055733.3,0.0058633278711443994,0.0058633278711443994
AC037193.1,AC037193.1,0.005862858882126203,0.005862858882126203
IGFL2,IGFL2,-0.005862700264791467,0.005862700264791467
AC120193.1,AC120193.1,0.005862468127920011,0.005862468127920011
AL158801.3,AL158801.3,0.005860956121464374,0.005860956121464374
LINC02635,LINC02635,0.00586034861134538,0.00586034861134538
AC134312.5,AC134312.5,-0.005858834886181113,0.005858834886181113
RABGAP1L-AS1,RABGAP1L-AS1,0.005857081198270583,0.005857081198270583
AC009044.1,AC009044.1,0.00585619296133867,0.00585619296133867
CEBPA-DT,CEBPA-DT,0.005855577092591535,0.005855577092591535
SORCS1,SORCS1,0.005853898867086068,0.005853898867086068
TMPRSS4,TMPRSS4,-0.0058531787930888495,0.0058531787930888495
AL356320.1,AL356320.1,0.0058507707568847605,0.0058507707568847605
KCNS3,KCNS3,-0.005846020758524537,0.005846020758524537
TMEM92,TMEM92,-0.0058452401312043874,0.0058452401312043874
HOXB13,HOXB13,-0.0058440977761237125,0.0058440977761237125
AC093567.1,AC093567.1,0.005841969778841591,0.005841969778841591
HSPE1P25,HSPE1P25,0.00584133826886872,0.00584133826886872
PC,PC,0.00584012481303174,0.00584012481303174
AL596330.1,AL596330.1,0.005837787590848573,0.005837787590848573
CSPG5,CSPG5,-0.005836331159035629,0.005836331159035629
AC092964.1,AC092964.1,0.005835417629377933,0.005835417629377933
TTYH3,TTYH3,-0.005834452317870811,0.005834452317870811
RNU7-181P,RNU7-181P,0.00583132030778198,0.00583132030778198
AC009060.2,AC009060.2,0.005829911800055133,0.005829911800055133
GNGT1,GNGT1,-0.005829008615803381,0.005829008615803381
HSPA6,HSPA6,-0.005828348232092202,0.005828348232092202
TBC1D27P,TBC1D27P,0.005827744209213125,0.005827744209213125
AC012100.3,AC012100.3,0.005825180735344928,0.005825180735344928
ZNF687-AS1,ZNF687-AS1,-0.005822919256151012,0.005822919256151012
RN7SKP95,RN7SKP95,0.005820369339328141,0.005820369339328141
RN7SL296P,RN7SL296P,0.005818085002900874,0.005818085002900874
AC098935.2,AC098935.2,0.005817354605648016,0.005817354605648016
SLC52A3,SLC52A3,-0.005816999417288731,0.005816999417288731
MTND2P26,MTND2P26,0.005816363681730687,0.005816363681730687
RN7SL306P,RN7SL306P,0.005815225576782718,0.005815225576782718
FREM2,FREM2,0.005814417026903768,0.005814417026903768
AC093849.3,AC093849.3,0.005811223414969345,0.005811223414969345
LINC00940,LINC00940,-0.005806348161350681,0.005806348161350681
LINC01647,LINC01647,-0.005804234426869337,0.005804234426869337
AP003467.2,AP003467.2,0.005803966843956949,0.005803966843956949
AP002439.1,AP002439.1,0.005801931890610784,0.005801931890610784
PTF1A,PTF1A,0.005801190096563948,0.005801190096563948
OR52T1P,OR52T1P,0.005801132279892859,0.005801132279892859
GLYATL1B,GLYATL1B,0.00579967063689582,0.00579967063689582
MRPS6P2,MRPS6P2,0.005798209232734763,0.005798209232734763
CLC,CLC,0.005796089533528024,0.005796089533528024
LYZL2,LYZL2,-0.005796006191856658,0.005796006191856658
FGFR4,FGFR4,-0.005795951133340203,0.005795951133340203
AC004974.1,AC004974.1,0.005794486335101254,0.005794486335101254
NIBAN3,NIBAN3,0.00579421970496011,0.00579421970496011
CD1B,CD1B,0.005793547774750995,0.005793547774750995
AC078880.5,AC078880.5,0.0057925691970765894,0.0057925691970765894
FOXD4L1,FOXD4L1,-0.0057914212557051625,0.0057914212557051625
ASTN2-AS1,ASTN2-AS1,0.005789006577439103,0.005789006577439103
RNU6-171P,RNU6-171P,0.0057883184114060435,0.0057883184114060435
PRKCE-AS1,PRKCE-AS1,0.005782539771498869,0.005782539771498869
PLEKHD1,PLEKHD1,-0.005781835598649521,0.005781835598649521
MT3,MT3,-0.005781760007608198,0.005781760007608198
AC112484.3,AC112484.3,-0.005781175291072856,0.005781175291072856
AC092910.1,AC092910.1,0.0057793693082642365,0.0057793693082642365
PRAC2,PRAC2,-0.0057779669011648735,0.0057779669011648735
GATA3-AS1,GATA3-AS1,-0.005776964904354472,0.005776964904354472
EEF1A1P32,EEF1A1P32,0.0057753332739336775,0.0057753332739336775
PLPP5,PLPP5,-0.005775294530191978,0.005775294530191978
CBX5P1,CBX5P1,0.005773982960496394,0.005773982960496394
AF130417.1,AF130417.1,0.00577307378034251,0.00577307378034251
AC004865.1,AC004865.1,0.005770989104704655,0.005770989104704655
AC015522.1,AC015522.1,0.005770764988761041,0.005770764988761041
RN7SL230P,RN7SL230P,0.005768632983330927,0.005768632983330927
AC083855.2,AC083855.2,-0.005768298859617676,0.005768298859617676
AL158801.1,AL158801.1,0.005768100268598859,0.005768100268598859
LRRC37A9P,LRRC37A9P,-0.005767920866627225,0.005767920866627225
AL731577.1,AL731577.1,0.005757351617618469,0.005757351617618469
SLC2A6,SLC2A6,-0.005752119571229539,0.005752119571229539
PYY2,PYY2,-0.005750602008256929,0.005750602008256929
PRELID3A,PRELID3A,-0.005750150821090061,0.005750150821090061
AC068075.2,AC068075.2,-0.0057494211472102165,0.0057494211472102165
NMU,NMU,-0.005748961159393419,0.005748961159393419
SAMD12-AS1,SAMD12-AS1,-0.005748129776543097,0.005748129776543097
KIF4B,KIF4B,-0.005745444300611224,0.005745444300611224
AC006062.1,AC006062.1,0.005742120953620746,0.005742120953620746
AC012370.1,AC012370.1,0.005741974930284069,0.005741974930284069
H2AC16,H2AC16,-0.005741751272358648,0.005741751272358648
SLC24A2,SLC24A2,-0.005739095848388661,0.005739095848388661
AC007599.2,AC007599.2,0.005734537573666923,0.005734537573666923
AC006270.2,AC006270.2,0.0057321757168438655,0.0057321757168438655
AL512430.2,AL512430.2,0.0057321365282551225,0.0057321365282551225
AC018398.2,AC018398.2,0.0057303108019895405,0.0057303108019895405
AC103706.3,AC103706.3,0.005725058730798481,0.005725058730798481
AL589765.6,AL589765.6,-0.005723642672159507,0.005723642672159507
ACAN,ACAN,-0.005723040530436829,0.005723040530436829
AL133259.1,AL133259.1,0.0057225904453872805,0.0057225904453872805
AC105429.2,AC105429.2,0.005722168712139183,0.005722168712139183
IGHEP1,IGHEP1,-0.005717168247893066,0.005717168247893066
KCNK15,KCNK15,-0.005714031629273128,0.005714031629273128
CERS2,CERS2,-0.00571363241607989,0.00571363241607989
PPIAP6,PPIAP6,-0.005711313892077799,0.005711313892077799
AP000553.1,AP000553.1,-0.0057111572405770545,0.0057111572405770545
AL031428.1,AL031428.1,0.005711120328451752,0.005711120328451752
AP003168.2,AP003168.2,0.005709682292494923,0.005709682292494923
XBP1,XBP1,-0.005707600128611,0.005707600128611
CKMT1A,CKMT1A,-0.005706415613715215,0.005706415613715215
MTND5P2,MTND5P2,0.005706036110737589,0.005706036110737589
RN7SL166P,RN7SL166P,0.005705778738082357,0.005705778738082357
SEZ6L2,SEZ6L2,-0.0057053172699162965,0.0057053172699162965
LINC00665,LINC00665,-0.005703919267284728,0.005703919267284728
SNORA80E,SNORA80E,0.005701823234453705,0.005701823234453705
FAM155B,FAM155B,-0.005701771137447272,0.005701771137447272
AC019077.1,AC019077.1,-0.005699564170520488,0.005699564170520488
H4C12,H4C12,-0.0056989507744760245,0.0056989507744760245
IGLV3-21,IGLV3-21,0.005695906046553057,0.005695906046553057
TMPRSS6,TMPRSS6,-0.005694662413090893,0.005694662413090893
ASIC3,ASIC3,-0.005693425343687637,0.005693425343687637
KRT18P29,KRT18P29,-0.005690879528685453,0.005690879528685453
SLC17A9,SLC17A9,-0.005690749996335338,0.005690749996335338
SF3A3P1,SF3A3P1,0.005689069231316144,0.005689069231316144
UVRAG-DT,UVRAG-DT,0.005688699690272284,0.005688699690272284
H3C8,H3C8,-0.005687521828867003,0.005687521828867003
CSTL1,CSTL1,-0.005686380005798397,0.005686380005798397
SNORA38,SNORA38,0.005686206589191479,0.005686206589191479
LLPHP2,LLPHP2,0.005683854233505173,0.005683854233505173
RPL7P25,RPL7P25,0.005681868041029969,0.005681868041029969
NKX3-2,NKX3-2,-0.00567884341387824,0.00567884341387824
C18orf63,C18orf63,0.005678335507795863,0.005678335507795863
C1QTNF9-AS1,C1QTNF9-AS1,0.005677964205259454,0.005677964205259454
AC016240.1,AC016240.1,0.005677610914672859,0.005677610914672859
RNU1-83P,RNU1-83P,0.00567582394260971,0.00567582394260971
RNVU1-2A,RNVU1-2A,0.005675250611318048,0.005675250611318048
AC073530.1,AC073530.1,0.005672326475882243,0.005672326475882243
AC040970.1,AC040970.1,-0.005670738853403672,0.005670738853403672
H4C5,H4C5,-0.005667915456625188,0.005667915456625188
AC010327.4,AC010327.4,-0.00566771946275925,0.00566771946275925
SNORA74B,SNORA74B,0.00566666477628501,0.00566666477628501
Z99127.2,Z99127.2,0.0056630440326836395,0.0056630440326836395
ARMT1,ARMT1,-0.005662959109269181,0.005662959109269181
PRELID2P1,PRELID2P1,0.0056625097960667494,0.0056625097960667494
AC011317.1,AC011317.1,-0.005660856865825316,0.005660856865825316
AL357075.2,AL357075.2,0.0056593242552377175,0.0056593242552377175
RPL36AP41,RPL36AP41,0.005658214030101498,0.005658214030101498
AC009053.4,AC009053.4,0.00565722211147555,0.00565722211147555
RN7SKP230,RN7SKP230,0.005656948984450481,0.005656948984450481
C5orf49,C5orf49,-0.005655341074489569,0.005655341074489569
TXNP4,TXNP4,-0.005655186190150644,0.005655186190150644
AL391845.1,AL391845.1,-0.005654357190589476,0.005654357190589476
AP000553.5,AP000553.5,-0.0056489041167366374,0.0056489041167366374
AL137077.1,AL137077.1,0.005648849304716524,0.005648849304716524
NEFL,NEFL,0.005648478138000836,0.005648478138000836
NDUFA3P2,NDUFA3P2,0.005646550448392045,0.005646550448392045
RNU1-100P,RNU1-100P,0.005642923219094155,0.005642923219094155
IGLV7-35,IGLV7-35,0.005639465062039579,0.005639465062039579
AC097103.1,AC097103.1,0.005638022277977106,0.005638022277977106
CLRN3,CLRN3,0.005635873455381465,0.005635873455381465
AC007431.2,AC007431.2,0.0056350293394969355,0.0056350293394969355
RPS12P17,RPS12P17,0.0056341111636182845,0.0056341111636182845
PASK,PASK,-0.005633485081483436,0.005633485081483436
AL359851.1,AL359851.1,0.0056319830800155195,0.0056319830800155195
AMZ1,AMZ1,-0.005631041401383914,0.005631041401383914
AC074375.1,AC074375.1,0.005630431656139422,0.005630431656139422
AL109923.1,AL109923.1,0.005629704181277213,0.005629704181277213
E2F5,E2F5,-0.005627207822890681,0.005627207822890681
AC131097.1,AC131097.1,-0.005626868464941078,0.005626868464941078
IGLV1-47,IGLV1-47,0.0056263662756018094,0.0056263662756018094
ME1,ME1,0.005626268877019792,0.005626268877019792
MT1P3,MT1P3,0.00562589806657624,0.00562589806657624
AC016866.2,AC016866.2,0.005625599607148921,0.005625599607148921
RN7SL743P,RN7SL743P,0.005624543494230366,0.005624543494230366
SPATA13-AS1,SPATA13-AS1,0.005622150054765889,0.005622150054765889
SPDYE17,SPDYE17,0.005620958661870875,0.005620958661870875
LARP4P,LARP4P,0.005616860717253805,0.005616860717253805
ASCL2,ASCL2,-0.005614531511025279,0.005614531511025279
MIR137HG,MIR137HG,0.005613984297326216,0.005613984297326216
AC007342.1,AC007342.1,0.005613649752412599,0.005613649752412599
RN7SL225P,RN7SL225P,0.005612678213796656,0.005612678213796656
AC022493.2,AC022493.2,0.005612189121567004,0.005612189121567004
AC007919.1,AC007919.1,0.005611878048616446,0.005611878048616446
KCNH1-IT1,KCNH1-IT1,-0.0056075237178047615,0.0056075237178047615
LHFPL4,LHFPL4,0.005606518482195434,0.005606518482195434
AC012676.1,AC012676.1,-0.005605979605056714,0.005605979605056714
MAFA-AS1,MAFA-AS1,-0.005605555922139329,0.005605555922139329
TTC9B,TTC9B,-0.005604692305243104,0.005604692305243104
AC087645.4,AC087645.4,0.005603663239337031,0.005603663239337031
FAM156B,FAM156B,0.005601862607305448,0.005601862607305448
AC127455.1,AC127455.1,-0.005598602153812548,0.005598602153812548
PCAT7,PCAT7,-0.005598145949836775,0.005598145949836775
SMARCE1P1,SMARCE1P1,0.005596112742702632,0.005596112742702632
TREML3P,TREML3P,-0.005594257350748188,0.005594257350748188
LINC01605,LINC01605,-0.005592158840516468,0.005592158840516468
CHCHD4P5,CHCHD4P5,0.0055918029883002445,0.0055918029883002445
AL365205.4,AL365205.4,0.005591027985807058,0.005591027985807058
TRAJ5,TRAJ5,0.0055881705102358336,0.0055881705102358336
MIR4644,MIR4644,0.005587797704891806,0.005587797704891806
AL121885.2,AL121885.2,0.0055864591313336395,0.0055864591313336395
AL138752.2,AL138752.2,0.0055854284254453065,0.0055854284254453065
NDUFB4P1,NDUFB4P1,0.005584920358093542,0.005584920358093542
H2BS1,H2BS1,-0.005584449395317465,0.005584449395317465
AL359183.1,AL359183.1,-0.005583866069498837,0.005583866069498837
AP004289.2,AP004289.2,0.005583422828918739,0.005583422828918739
SETP10,SETP10,0.00558082528314295,0.00558082528314295
GFY,GFY,-0.005579684265778214,0.005579684265778214
AP001318.3,AP001318.3,0.005579357072020148,0.005579357072020148
AC011933.2,AC011933.2,0.005578361729316545,0.005578361729316545
AP002490.2,AP002490.2,0.005578074458242161,0.005578074458242161
IGHM,IGHM,0.0055749325967960305,0.0055749325967960305
AC002310.2,AC002310.2,-0.005573249074765498,0.005573249074765498
AC097658.3,AC097658.3,0.005570859910387051,0.005570859910387051
WFDC3,WFDC3,-0.005569691152351604,0.005569691152351604
PNCK,PNCK,-0.005569432265936319,0.005569432265936319
CELSR1,CELSR1,-0.005566696441807901,0.005566696441807901
ARHGAP15-AS1,ARHGAP15-AS1,0.005566298871575442,0.005566298871575442
IFNL1,IFNL1,-0.005561814332047603,0.005561814332047603
MTX1P1,MTX1P1,-0.005561633510574423,0.005561633510574423
AC011447.7,AC011447.7,-0.005557684105336073,0.005557684105336073
AC022826.1,AC022826.1,0.00555674112306673,0.00555674112306673
DISP3,DISP3,-0.005556477596537818,0.005556477596537818
AP005432.1,AP005432.1,0.005554708777819508,0.005554708777819508
GOLGA8DP,GOLGA8DP,0.005554431232509152,0.005554431232509152
AL031668.1,AL031668.1,0.005552398283613333,0.005552398283613333
LINC02863,LINC02863,0.005552073669866608,0.005552073669866608
IGHG4,IGHG4,-0.005550450160219535,0.005550450160219535
SFXN5,SFXN5,-0.00554993877691944,0.00554993877691944
AC068389.3,AC068389.3,0.005549562809591358,0.005549562809591358
NDUFAF2P2,NDUFAF2P2,0.005547307455426171,0.005547307455426171
WWC2-AS1,WWC2-AS1,0.005546014385593961,0.005546014385593961
RN7SL151P,RN7SL151P,0.005543022742739336,0.005543022742739336
FRMPD2B,FRMPD2B,0.005542491573229743,0.005542491573229743
SNORA23,SNORA23,0.0055420538514219355,0.0055420538514219355
AC100774.1,AC100774.1,0.005540418374590282,0.005540418374590282
RPL9P16,RPL9P16,0.005540136715238541,0.005540136715238541
AL022323.4,AL022323.4,0.0055345062975860355,0.0055345062975860355
MKRN5P,MKRN5P,0.0055336157587093,0.0055336157587093
OSTCP8,OSTCP8,0.005533138466709785,0.005533138466709785
SNORD104,SNORD104,-0.005531542555201324,0.005531542555201324
RNF113B,RNF113B,0.0055310033230655245,0.0055310033230655245
AC078983.1,AC078983.1,-0.005530357960485681,0.005530357960485681
OTP,OTP,-0.005527202375775545,0.005527202375775545
LINC02012,LINC02012,-0.005526340376244429,0.005526340376244429
BOLA2P3,BOLA2P3,-0.005525356943516335,0.005525356943516335
AC022726.1,AC022726.1,0.0055244124868124005,0.0055244124868124005
C15orf48,C15orf48,-0.0055238225997386635,0.0055238225997386635
AC018797.2,AC018797.2,0.005522885801919717,0.005522885801919717
MUC6,MUC6,0.005522350059090828,0.005522350059090828
FGFR3,FGFR3,-0.005521692021355529,0.005521692021355529
UBE2V2P4,UBE2V2P4,0.00552136037475035,0.00552136037475035
USP18,USP18,-0.0055205394353419705,0.0055205394353419705
RELT,RELT,-0.005520340024882207,0.005520340024882207
RGS5-AS1,RGS5-AS1,0.005520143207254424,0.005520143207254424
RN7SL200P,RN7SL200P,0.005517003193587962,0.005517003193587962
FN1,FN1,-0.005513078026519554,0.005513078026519554
RHCE,RHCE,-0.005510967487971344,0.005510967487971344
HPCAL4,HPCAL4,0.005510299061627062,0.005510299061627062
LINC00052,LINC00052,-0.005508811825865929,0.005508811825865929
CNOT10-AS1,CNOT10-AS1,0.00550815626703254,0.00550815626703254
H3P42,H3P42,0.0055070251087918146,0.0055070251087918146
EGF,EGF,0.005506408782400792,0.005506408782400792
UNQ6494,UNQ6494,-0.005505535177577385,0.005505535177577385
AC068473.2,AC068473.2,0.005502740081275774,0.005502740081275774
AL032819.2,AL032819.2,-0.005500453058897954,0.005500453058897954
AC011120.1,AC011120.1,0.0055004187399242226,0.0055004187399242226
SNORA38B,SNORA38B,0.005500229405823058,0.005500229405823058
TUBA3E,TUBA3E,-0.005499326302505173,0.005499326302505173
IGFALS,IGFALS,-0.005498055613338226,0.005498055613338226
AC068282.1,AC068282.1,0.005495039389840528,0.005495039389840528
KIF18BP1,KIF18BP1,0.0054944230861721476,0.0054944230861721476
AC078950.1,AC078950.1,0.005491843731274824,0.005491843731274824
AL353637.2,AL353637.2,0.005491351947517233,0.005491351947517233
HOXC11,HOXC11,-0.005491301619145987,0.005491301619145987
SCRT1,SCRT1,-0.005491253928560161,0.005491253928560161
AL357556.3,AL357556.3,-0.0054901171019744,0.0054901171019744
ASCL1,ASCL1,-0.005489924184565496,0.005489924184565496
AC090796.1,AC090796.1,-0.0054888155231835245,0.0054888155231835245
PMF1-BGLAP,PMF1-BGLAP,-0.005488099152167691,0.005488099152167691
AC008180.3,AC008180.3,0.00548795170844514,0.00548795170844514
AL512306.1,AL512306.1,0.005487944281483603,0.005487944281483603
KRT18P3,KRT18P3,-0.005487640326787605,0.005487640326787605
AC079866.1,AC079866.1,0.005484508977946248,0.005484508977946248
AC138470.2,AC138470.2,-0.005482879872906618,0.005482879872906618
AL031985.3,AL031985.3,-0.005477684880319287,0.005477684880319287
AC016405.3,AC016405.3,-0.00547713621478025,0.00547713621478025
GPR37L1,GPR37L1,-0.005474416133862576,0.005474416133862576
XIAP-AS1,XIAP-AS1,0.005472864465264651,0.005472864465264651
AL590132.1,AL590132.1,-0.005472628953246935,0.005472628953246935
TINCR,TINCR,-0.00547161260314275,0.00547161260314275
AC005070.1,AC005070.1,0.00547159711963122,0.00547159711963122
COQ10BP2,COQ10BP2,0.005471127997022171,0.005471127997022171
AC005041.3,AC005041.3,-0.0054701402955537005,0.0054701402955537005
H2BU1,H2BU1,-0.005469356271887096,0.005469356271887096
SNRPEP6,SNRPEP6,-0.005469215663739215,0.005469215663739215
AC021237.1,AC021237.1,0.005469197281966924,0.005469197281966924
MIR193BHG,MIR193BHG,0.005468454980041518,0.005468454980041518
LSM3P4,LSM3P4,0.005468263954054592,0.005468263954054592
RN7SL19P,RN7SL19P,0.005467137238150378,0.005467137238150378
LINC01213,LINC01213,-0.0054666208622030955,0.0054666208622030955
TUBA3C,TUBA3C,-0.005465117986834426,0.005465117986834426
AL450003.1,AL450003.1,0.0054634306890803145,0.0054634306890803145
AC092162.2,AC092162.2,0.005460955073715611,0.005460955073715611
AC107072.1,AC107072.1,0.005460410036045099,0.005460410036045099
RABGAP1L-IT1,RABGAP1L-IT1,0.005459589636398779,0.005459589636398779
AC079600.3,AC079600.3,0.00545836220398018,0.00545836220398018
AC124254.2,AC124254.2,0.005457786503947337,0.005457786503947337
AL645608.6,AL645608.6,-0.005453065002996413,0.005453065002996413
HNRNPA3P15,HNRNPA3P15,0.005451593755579225,0.005451593755579225
AC027514.1,AC027514.1,0.00545043073568308,0.00545043073568308
MBOAT2,MBOAT2,-0.005449633441230458,0.005449633441230458
KDM4B,KDM4B,-0.005447667074769119,0.005447667074769119
USP41,USP41,-0.005447294933190971,0.005447294933190971
FKBP4P6,FKBP4P6,-0.005447208160664392,0.005447208160664392
H3P1,H3P1,-0.005447120926669275,0.005447120926669275
RNU4-40P,RNU4-40P,0.005445569842659831,0.005445569842659831
ERVV-2,ERVV-2,-0.005442855570237203,0.005442855570237203
AL159972.1,AL159972.1,0.00544282907968494,0.00544282907968494
SOCAR,SOCAR,-0.005439305253741236,0.005439305253741236
AC104316.1,AC104316.1,0.00543914370947989,0.00543914370947989
MFAP2,MFAP2,-0.005432553831337692,0.005432553831337692
MIR1972-1,MIR1972-1,0.005432015770463392,0.005432015770463392
LINC01842,LINC01842,-0.005431178658381723,0.005431178658381723
RNU6-942P,RNU6-942P,0.005428718378641139,0.005428718378641139
DNAJC12,DNAJC12,-0.005428630561343052,0.005428630561343052
RNU4ATAC16P,RNU4ATAC16P,0.005428343661056842,0.005428343661056842
AL109824.1,AL109824.1,0.0054276185581509555,0.0054276185581509555
RNU6-341P,RNU6-341P,0.005427450553974723,0.005427450553974723
POU5F1P4,POU5F1P4,0.0054229998146275325,0.0054229998146275325
LINC01488,LINC01488,-0.005422798908169254,0.005422798908169254
SFXN2,SFXN2,-0.005419268725156115,0.005419268725156115
TMEM82,TMEM82,-0.00541805533374917,0.00541805533374917
AL035454.1,AL035454.1,-0.005408306304874034,0.005408306304874034
AC092142.1,AC092142.1,-0.0054049381772931955,0.0054049381772931955
LRRC15,LRRC15,-0.005404053615663029,0.005404053615663029
IL19,IL19,-0.005403555698028977,0.005403555698028977
AC074008.1,AC074008.1,0.005402457826102734,0.005402457826102734
AC124319.1,AC124319.1,-0.005401915725084573,0.005401915725084573
AC093515.1,AC093515.1,-0.0054016720163945695,0.0054016720163945695
ASB18,ASB18,0.005401449144199491,0.005401449144199491
ECM1,ECM1,-0.0054011268688654605,0.0054011268688654605
AL157996.2,AL157996.2,-0.005400780374014691,0.005400780374014691
RNU1-134P,RNU1-134P,0.005395332955679298,0.005395332955679298
GLYATL1P4,GLYATL1P4,0.0053919896056119744,0.0053919896056119744
HSPA8P3,HSPA8P3,0.005387637317276108,0.005387637317276108
PYGL,PYGL,0.00538716720784924,0.00538716720784924
MORN3,MORN3,-0.005385486498067388,0.005385486498067388
LINC02487,LINC02487,0.005382836176944197,0.005382836176944197
AL139184.1,AL139184.1,0.005381189898293415,0.005381189898293415
CBX3P3,CBX3P3,0.005377756896905297,0.005377756896905297
YWHAQP5,YWHAQP5,0.005377161395501381,0.005377161395501381
RPL39P26,RPL39P26,0.005376507534721734,0.005376507534721734
RN7SL862P,RN7SL862P,0.005375771847819207,0.005375771847819207
AC011483.3,AC011483.3,0.005373926522522363,0.005373926522522363
TRIM46,TRIM46,-0.005373384808237463,0.005373384808237463
AC140076.1,AC140076.1,0.005371632371197684,0.005371632371197684
SRMP3,SRMP3,0.00536700280796178,0.00536700280796178
ITLN1,ITLN1,0.005363764458494911,0.005363764458494911
AC135782.1,AC135782.1,-0.005363398960513551,0.005363398960513551
ITPK1-AS1,ITPK1-AS1,0.005361745285996572,0.005361745285996572
AL360169.2,AL360169.2,0.005358806225502366,0.005358806225502366
AC016245.2,AC016245.2,0.005356669167069,0.005356669167069
AP005131.4,AP005131.4,0.005354116695357737,0.005354116695357737
AC092427.1,AC092427.1,0.005351199834344402,0.005351199834344402
CAPN13,CAPN13,-0.005350677862933921,0.005350677862933921
CKMT1B,CKMT1B,-0.0053476090857918854,0.0053476090857918854
MIR4322,MIR4322,0.005347173363375576,0.005347173363375576
MIR320C1,MIR320C1,0.005346036871645267,0.005346036871645267
ELL3,ELL3,-0.00534592425182632,0.00534592425182632
CYP27B1,CYP27B1,-0.005345000830608169,0.005345000830608169
DEPDC1-AS1,DEPDC1-AS1,-0.005344999743881611,0.005344999743881611
BNIP3P42,BNIP3P42,0.005343188265839696,0.005343188265839696
PRICKLE2-DT,PRICKLE2-DT,-0.005341572195444902,0.005341572195444902
MIR5194,MIR5194,0.005341488554449866,0.005341488554449866
AC007569.1,AC007569.1,0.005341206009676533,0.005341206009676533
AC104462.2,AC104462.2,0.005340469335018574,0.005340469335018574
TUBB8P6,TUBB8P6,0.005338079856065023,0.005338079856065023
MNX1,MNX1,-0.00533666816111217,0.00533666816111217
LINC01147,LINC01147,0.00533628027625501,0.00533628027625501
RNU2-68P,RNU2-68P,0.005335817891194423,0.005335817891194423
AC023202.1,AC023202.1,0.005333871695333162,0.005333871695333162
PEMT,PEMT,0.005332292279090641,0.005332292279090641
SUSD4,SUSD4,-0.005330678399154872,0.005330678399154872
PRC1,PRC1,-0.0053300674926998306,0.0053300674926998306
LINC00866,LINC00866,0.005325774871557402,0.005325774871557402
HMGN2P35,HMGN2P35,0.005324844257641806,0.005324844257641806
LINC01910,LINC01910,0.005324104174617945,0.005324104174617945
H2AC14,H2AC14,-0.005323262563451921,0.005323262563451921
RPL23AP23,RPL23AP23,0.005322872689735694,0.005322872689735694
PGA3,PGA3,0.005320445090839395,0.005320445090839395
GAPDHP44,GAPDHP44,-0.005320281836295626,0.005320281836295626
AC005304.2,AC005304.2,0.005318907979796261,0.005318907979796261
SNRPGP9,SNRPGP9,-0.005315652239531445,0.005315652239531445
AC007750.1,AC007750.1,0.005313237345417734,0.005313237345417734
MLLT11,MLLT11,-0.005310262097701099,0.005310262097701099
CCR12P,CCR12P,0.0053079331273380905,0.0053079331273380905
